BOARD|||||||||pocket||pocket||||pocket||high||pocket||light||pocket||light||pocket||pocket||pocket|
LANE|||||||||3||4||3||4||3||4||3||4||3||4||4||4|
BALL|||||||||NUB||NUB||NUB|RPH|NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB|
COUNT|Sr-Trio|Fa-24|30|3/21/25|3|4|NUB|RPH|9|/|9|/|X||X||X||6|3|X||7|1|6|/|9|/|9|||
LEAVE|||||||||4||10||||||||2458|5|||3610|610|36910||7||6|||
SCORE|||||||||19||39||69||95||114||123||141||149||168||187|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||h-pocket||pocket||pocket||pocket||pocket||light|chop|pocket||high|chop|high||pocket||brooklyn|||
LANE|||||||||4||3||4||3||4||3||4||3||4||3||3|||
BALL|||||||||NUB|RPH|NUB|RPH|NUB||NUB||NUB||NUB|RPH|NUB||NUB|RPH|NUB|RPH|NUB|RPH|NUB|||
COUNT|Sr-Trio|Fa-24|31|3/28/25|1|25|NUB|RPH|6|3|X||X||9|/|8|/|9|/|9|/|X||8|/|9|/|X|||
LEAVE|||||||||13819|10|||||2||36||10||10||||36||9|||||
SCORE|||||||||9||38||58||76||95||114||134||154||173||193|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||right|right|l-pocket||pocket||light||high||pocket||pocket||pocket||high||pocket||pocket|||
LANE|||||||||25||26||25||26||25||26||25||26||25||26||26|||
BALL|||||||||NUB|RPH|NUB||NUB||NUB|RPH|NUB|RPH|NUB|RPH|NUB|RPH|NUB||NUB|RPH|NUB|RPH|NUB|||
COUNT|Sr-Trio|Fa-24|31|3/28/25|2|26|NUB|RPH|8|/|8|/|X||X||7|/|X||9|/|7|/|X||X||X||X|
LEAVE|||||||||24||610||||||3610||||8||6910|||||||||
SCORE|||||||||18||38||65||85||105||125||142||162||192||222|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||light||high||pocket||pocket||high||pocket||pocket||high||pocket||pocket||brooklyn||pocket|
LANE|||||||||26||25||26||25||26||25||26||25||26||25||25||25|
BALL|||||||||NUB|RPH|NUB|RPH|NUB||NUB||NUB|RPH|NUB||NUB|RPH|NUB|RPH|NUB||NUB||NUB||NUB|
COUNT|Sr-Trio|Fa-24|31|3/28/25|3|25|NUB|RPH|X||9|-|X||X||X||X||6|3|X||6|/|X||X||5|
LEAVE|||||||||||10|10|||||||||12410|10|||36910||||||467910|
SCORE|||||||||19||28||58||88||114||133||142||162||182||207|||||
TYPE|||||||||||||||||||||wash-1|wash-2|||||||||split-1|
BOARD|||||||||pocket||pocket|left|pocket||pocket||pocket||pocket||right|right|pocket||high||pocket||pocket||nose|
LANE|||||||||25||26||25||26||25||26||25||26||25||26||26||26|
BALL|||||||||NUB||NUB|RPH|NUB||NUB||NUB||NUB||NUB|RPH|NUB||NUB|RPH|NUB||NUB||NUB|
COUNT|Sr-Trio|Fa-24|32|4/4/25|1|15|NUB|RPH|X||X||9|/|7|/|X||X||6|/|X||X||X||8|1||
LEAVE|||||||||||||4||245||||||2458||||||||310|3||
SCORE|||||||||29||49||66||86||112||132||152||182||210||229|||||
TYPE|||||||||||||||||||||||||||||m-split-1|m-split-2||
BOARD|||||||||pocket||pocket||h-pocket||light||pocket||pocket||light||pocket||pocket||pocket||high|right||
LANE|||||||||15||16||15||16||15||16||15||16||15||16||16|||
BALL|||||||||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB|||
COUNT|Sr-Trio|Fa-24|32|4/4/25|2|16|NUB|RPH|X||9|/|X||X||8|1|X||9|/|7|/|7|2|8|/|9|||
LEAVE|||||||||||4||||||49|9|||10||3610||4710|10|47||4|||
SCORE|||||||||20||40||68||87||96||116||133||150||159||178|||||
TYPE|||||||||||||||||spli-1||split-2||||||split-1|split-2||||||
BOARD|||||||||pocket||h-pocket||pocket||pocket||h-pocket||pocket||pocket||high||high||h-pocket||h-pocket|||
LANE|||||||||16||15||16||15||16||15||16||15||16||15||15|||
BALL|||||||||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB|||
COUNT|Sr-Trio|Fa-24|32|4/4/25|3|15|NUB|RPH|X||X||6|/|X||X||9|/|9|/|9|/|X||X||8|/||
LEAVE|||||||||||||2458||||||10||8||8||||||36|||
SCORE|||||||||26||46||66||95||115||134||153||173||201||221|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||pocket||light||pocket||pocket||pocket||l-pocket||pocket||pocket||pocket||high|||
LANE|||||||||15||16||15||16||15||16||15||16||15||16||16|||
BALL|||||||||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB|||
COUNT|Sr-Trio|Fa-24|34|4/18/25|1|13|NUB|RPH|8|1|X||9|/|X||X||9|-|X||9|/|X||7|2||||
LEAVE|||||||||710|10|||5||||||10|10|||9||||467|6||||
SCORE|||||||||9||29||49||78||97||106||126||146||165||174|||||
TYPE|||||||||split-1|split-2|||||||||||||||||split-1|split-2||||
BOARD|||||||||pocket||pocket||brooklyn||pocket||pocket||pocket|left|pocket||pocket||pocket||nose|||||
LANE|||||||||13||14||13||14||13||14||13||14||13||14|||||
BALL|||||||||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB||NUB|||||
COUNT|Sr-Trio|Fa-24|34|4/18/25|2|14|RPH|RPH|6|/|9|/|9|/|X||9|/|X||X||X||8|/|X||X||X|
LEAVE|||||||||2458||4||10||||2||||||||24|||||||
SCORE|||||||||19||38||58||78||98||128||156||176||196||226|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||light||h-pocket||pocket||pocket||light||pocket||pocket||pocket||light||pocket||pocket||pocket|
LANE|||||||||14||13||14||13||14||13||14||13||14||13||13||13|
BALL|||||||||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH|
COUNT|Sr-Trio|Fa-24|34|4/18/25|3|13|RPH|RPH|9|/|X||9|-|8|/|X||X||8|/|X||X||7|-||||
LEAVE|||||||||10||||10|10|610||||||36||||||467|467||||
SCORE|||||||||20||39||48||68||96||116||136||163||180||187|||||
TYPE|||||||||||||||||||||||||||split-1|split-2||||
BOARD|||||||||pocket||pocket||pocket|left|high||pocket||pocket||high||pocket||pocket||nose|||||
LANE|||||||||13||14||13||14||13||14||13||14||13||14|||||
BALL|||||||||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH|||||
COUNT|BowlerMaxx|Fa-24|5|9/18/24|1|23|NUB|NUB|8|/|X||X||X||9|/|7|/|X||9|/|9|/|6|3||||
LEAVE|||||||||47||||||||2||369||||3||10||36910|10||||
SCORE|||||||||20||50||79||99||116||136||156||175||191||200|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||h-pocket||pocket||pocket||pocket||light||high||pocket||high||pocket||high|chop||||
LANE|||||||||23||24||23||24||23||24||23||24||23||24|||||
BALL|||||||||NUB|NUB|NUB||NUB||NUB||NUB|NUB|NUB|NUB|NUB||NUB|NUB|NUB|NUB|NUB|NUB||||
COUNT|BowlerMaxx|Fa-24|5|9/18/24|2|24|NUB|NUB|X||X||5|3|9|/|6|/|X||7|/|X||8|/|9|/|9|||
LEAVE|||||||||||||467910|47|7||2458||||245||||36||6||5|||
SCORE|||||||||25||43||51||67||87||107||127||147||166||185|||||
TYPE|||||||||||||split-1|split-2||||||||||||||||||
BOARD|||||||||pocket||pocket||nose||pocket||light||pocket||light||pocket||high||high||brooklyn|||
LANE|||||||||24||23||24||23||24||23||24||23||24||23||23|||
BALL|||||||||NUB||NUB||NUB|NUB|NUB|NUB|NUB|NUB|NUB||NUB|NUB|NUB||NUB|NUB|NUB|NUB|NUB|||
COUNT|BowlerMaxx|Fa-24|5|9/18/24|3|23|NUB|NUB|7|2|X||9|/|X||9|/|9|/|8|/|X||9|/|X||X||7|
LEAVE|||||||||1210|10|||4||||10||10||47||||4||||||3610|
SCORE|||||||||9||29||49||69||88||106||126||146||166||193|||||
TYPE|||||||||wash-1|wash-2||||||||||||||||||||||
BOARD|||||||||right|right|pocket||h-pocket||pocket||pocket||pocket||h-pocket||pocket||h-pocket||brooklyn||pocket||high|
LANE|||||||||23||24||23||24||23||24||23||24||23||24||24||24|
BALL|||||||||NUB|NUB|NUB||NUB|NUB|NUB||NUB|NUB|NUB|NUB|NUB|NUB|NUB||NUB|NUB|NUB||NUB||NUB|
COUNT|BowlerMaxx|Fa-24|7|10/2/24|1|23|NUB|BD|7|/|9|/|8|/|7|2|9|/|9|-|X||X||7|/|X||X||8|
LEAVE|||||||||128||4||36||3610|3|3||10|10|||||3610||||||24|
SCORE|||||||||19||37||54||63||82||91||118||138||158||186|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||right||h-pocket||high||high|right|high||pocket|left|pocket||pocket||high||pocket||pocket||light|
LANE|||||||||23||24||23||24||23||24||23||24||23||24||24||24|
BALL|||||||||NUB|NUB|NUB|BD|NUB|BD|NUB|BD|NUB||NUB|BD|NUB||NUB||NUB||NUB||NUB||NUB|
COUNT|BowlerMaxx|Fa-24|7|10/2/24|2|24|NUB|BD|X||X||7|/|X||9|-|9|/|8|/|X||X||X||X||X|
LEAVE|||||||||||||3610||||10|10|4||610|||||||||||
SCORE|||||||||27||47||67||86||95||113||133||163||193||223|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||pocket||high||pocket||pocket|right|h-pocket||high||pocket||pocket||pocket||pocket||pocket|
LANE|||||||||24||23||24||23||24||23||24||23||24||23||23||23|
BALL|||||||||NUB||NUB||NUB|BD|NUB||NUB|BD|NUB|BD|NUB|BD|NUB||NUB||NUB||NUB||NUB|
COUNT|BowlerMaxx|Fa-24|7|10/2/24|3|23|NUB|BD|X||8|1|9|/|X||8|1|9|/|X||6|2|X||7|/|9|||
LEAVE|||||||||||28|8|8||||310|10|10||||47910|910|||245||10|||
SCORE|||||||||19||28||48||67||76||96||114||122||142||161|||||
TYPE|||||||||||||||||m-split-1|m-split-2|||||split-1|split-2||||||||
BOARD|||||||||brooklyn||light|left|pocket||pocket||high|left|pocket||pocket||nose||pocket||light||pocket|||
LANE|||||||||23||24||23||24||23||24||23||24||23||24||24|||
BALL|||||||||NUB||NUB|NUB|NUB|BD|NUB||NUB|BD|NUB|BD|NUB||NUB|BD|NUB||NUB|BD|NUB|||
COUNT|BowlerMaxx|Fa-24|8|10/9/24|1|15|RPH|RPH|9|/|7|2|X||X||X||X||X||9|/|X||X||9|/||
LEAVE|||||||||4||4710|10|||||||||||3||||||8|||
SCORE|||||||||17||26||56||86||116||145||165||185||214||234|||||
TYPE|||||||||||split-1|split-2||||||||||||||||||||
BOARD|||||||||h-pocket||h-pocket||pocket||pocket||pocket||pocket||brooklyn|||high|pocket||pocket||light|||
LANE|||||||||15||16||15||16||15||16||15||16||15||16||16|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH||RPH||RPH||RPH||RPH||RPH|RPH|RPH||RPH||RPH|RPH||
COUNT|BowlerMaxx|Fa-24|8|10/9/24|2|16|RPH|RPH|8|/|X||7|2|X||9|-|X||9|/|X||9|/|X||X||X|
LEAVE|||||||||47||||4710|10|||10|10|||4||||3|||||||
SCORE|||||||||20||39||48||67||76||96||116||136||156||186|||||
TYPE|||||||||||||split-1|split-2||||||||||||||||||
BOARD|||||||||high||pocket||h-pocket||pocket||pocket|left|pocket||h-pocket||pocket||high||pocket||pocket||pocket|
LANE|||||||||16||15||16||15||16||15||16||15||16||15||15||15|
BALL|||||||||RPH|RPH|RPH||RPH|RPH|RPH||RPH|BD|RPH||RPH|RPH|RPH||RPH|RPH|RPH||RPH||RPH|
COUNT|BowlerMaxx|Fa-24|8|10/9/24|3|15|RPH|RPH|9|-|X||X||X||X||9|/|9|/|X||7|2|6|3||||
LEAVE|||||||||4|4|||||||||7||2||||3610|10|2457|5||||
SCORE|||||||||9||39||69||98||118||137||157||176||185||194|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||h-pocket|left|pocket||pocket||pocket||high||pocket||light||pocket||high|chop|light|chop||||
LANE|||||||||15||16||15||16||15||16||15||16||15||16|||||
BALL|||||||||RPH|RPH|RPH||RPH||RPH||RPH||RPH|RPH|RPH|RPH|RPH||RPH|BD|RPH|BD||||
COUNT|BowlerMaxx|Fa-24|9|10/16/24|1|11|RPH|RPH|7|1|9|/|9|/|X||X||8|/|X||9|/|X||9|/|X|||
LEAVE|||||||||245|24|6||10||||||47||||4||||3|||||
SCORE|||||||||8||27||47||75||95||115||135||155||175||195|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||light|right|high||pocket||pocket||pocket||h-pocket||pocket||h-pocket||brooklyn||high||pocket|||
LANE|||||||||11||12||11||12||11||12||11||12||11||12||12|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH||RPH|RPH|RPH||RPH|RPH|RPH||RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|9|10/16/24|2|12|RPH|RPH|7|/|9|/|9|/|7|1|6|/|X||X||9|/|6|/|9|/|9|||
LEAVE|||||||||245||9||4||3610|310|12810||||||2||2458||6||6|||
SCORE|||||||||19||38||55||63||83||112||132||148||167||186|||||
TYPE|||||||||||||||||wash-1|wash-2||||||||||||||
BOARD|||||||||light||pocket||h-pocket||high|chop|right||pocket||pocket||light||light||high||high|||
LANE|||||||||12||11||12||11||12||11||12||11||12||11||11|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH||RPH|RPH|RPH|RPH|RPH|RPH|NUB|||
COUNT|BowlerMaxx|Fa-24|9|10/16/24|3|11|NUB|RPH|9|/|9|-|X||X||9|/|X||X||X||7|2|9|-||||
LEAVE|||||||||10||10|10|||||10||||||||467|6|7|||||
SCORE|||||||||19||28||57||77||97||127||154||173||182||191|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||pocket|left|pocket||pocket||pocket||pocket||pocket||pocket||nose||pocket|left||||
LANE|||||||||11||12||11||12||11||12||11||12||11||12||12|||
BALL|||||||||NUB|RPH|NUB|RPH|NUB||NUB||NUB|RPH|NUB||NUB||NUB||NUB|RPH|NUB|RPH|NUB|||
COUNT|BowlerMaxx|Fa-24|10|10/23/24|1|21|RPH|RPH|7|2|X||8|1|X||6|/|X||5|3|X||X||X||X||X|
LEAVE|||||||||136|6|||710|10|||36910||||467910|47||||||||||
SCORE|||||||||9||28||37||57||77||95||103||133||163||193|||||
TYPE|||||||||||||split-1|split-2||||||||||||||||||
BOARD|||||||||high|left|pocket||pocket||pocket||high||pocket||nose||pocket||pocket||pocket||pocket||pocket|
LANE|||||||||21||22||21||22||21||22||21||22||21||22||22||22|
BALL|||||||||NUB|RPH|RPH||RPH|RPH|RPH||RPH|RPH|RPH||RPH|BD|RPH||RPH||RPH||RPH||RPH|
COUNT|BowlerMaxx|Fa-24|10|10/23/24|2|22|RPH|RPH|X||8|/|8|/|9|/|6|2|X||X||7|2|8|1|4|4||||
LEAVE|||||||||||28||47||5||4679|69|||||4710|10|49|9|3467910|47||||
SCORE|||||||||20||38||57||73||81||108||127||136||145||153|||||
TYPE|||||||||||||||||split-1|split-2|||||split-1|split-2|||m-split-1|m-split-2||||
BOARD|||||||||pocket||light||h-pocket||l-pocket||nose||pocket||pocket||hgh||h-pocket||nose|||||
LANE|||||||||22||21||22||21||22||21||22||21||22||21|||||
BALL|||||||||RPH||RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH||RPH||RPH|RPH|RPH|||||
COUNT|BowlerMaxx|Fa-24|10|10/23/24|3|21|RPH|RPH|9|/|X||X||X||X||X||X||9|/|X||9|/|X|||
LEAVE|||||||||4||||||||||||||10||||10|||||
SCORE|||||||||20||50||80||110||140||169||189||209||229||249|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||h-pocket||pocket||pocket||pocket||pocket||pocket||pocket||pocket||pocket||pocket||pocket|||
LANE|||||||||21||22||21||22||21||22||21||22||21||22||22|||
BALL|||||||||RPH|RPH|RPH||RPH||RPH||RPH||RPH||RPH||RPH|BD|RPH||RPH|BD|RPH|||
COUNT|BowlerMaxx|Fa-24|11|10/30/24|1|13|RPH|RPH|9|/|X||9|/|X||9|/|X||9|/|X||5|/|8|/|X|||
LEAVE|||||||||3||||3||||10||||2||||24578||610|||||
SCORE|||||||||20||40||60||80||100||120||140||160||178||198|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||high||pocket||high||pocket||pocket||pocket||light||pocket||light||high||pocket|||
LANE|||||||||13||14||13||14||13||14||13||14||13||14||13||13|
BALL|||||||||RPH|RPH|RPH||RPH|RPH|RPH||RPH|RPH|RPH||RPH|RPH|RPH||RPH|RPH|RPH|RPH|RPH||RPH|
COUNT|BowlerMaxx|Fa-24|11|10/30/24|2|14|RPH|RPH|7|/|X||X||7|/|9|/|9|-|X||X||8|1|7|-||||
LEAVE|||||||||128||||||245||7||10|10|||||47|4|346|346||||
SCORE|||||||||20||47||67||86||105||114||142||161||170||177|||||
TYPE|||||||||||||||||||||||||||m-split-1|m-split-2||||
BOARD|||||||||light||pocket||pocket||light||pocket||pocket||pocket||pocket||h-pocket||high|gutter||||
LANE|||||||||14||13||14||13||14||13||14||13||14||13||14||14|
BALL|||||||||RPH|RPH|RPH||RPH||RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH||RPH|RPH|RPH|RPH|RPH||RPH|
COUNT|BowlerMaxx|Fa-24|11|10/30/24|3|13|RPH|RPH|X||9|/|X||9|/|9|/|9|-|9|/|9|/|X||X||7|-||
LEAVE|||||||||||3||||4||8||10|10|10||3||||||367|367||
SCORE|||||||||20||40||60||79||98||107||126||146||173||190|||||
TYPE|||||||||||||||||||||||||||||m-split-1|m-split-2||
BOARD|||||||||pocket||high||brooklyn||h-pockwt||pocket||pocket||pocket||high||pocket||pocket||high|gutter||
LANE|||||||||13||14||13||14||13||14||13||14||13||14||13||13|
BALL|||||||||RPH||RPH|RPH|RPH||RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH||RPH|RPH|RPH|
COUNT|BowlerMaxx|Fa-24|12|11/6/24|1|22|RPH|RPH|X||6|1|8|/|X||9|/|X||-|/|X||X||7|/|9|||
LEAVE|||||||||||3467|347|12||||7||||12345678910||||||3610||10|||
SCORE|||||||||17||24||44||64||84||104||124||151||171||190|||||
TYPE|||||||||||m-split-1|m-split-2||||||||||||||||||||
BOARD|||||||||pocket||high|right|right||pocket||pocket||pocket||r-gutter||brooklyn||pocket||high||pocket|||
LANE|||||||||22||21||22||21||22||21||22||21||22||21||21|||
BALL|||||||||RPH||RPH|RPH|RPH|RPH|RPH||RPH|RPH|RPH||RPH||RPH||RPH||RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|12|11/6/24|2|21|RPH|RPH|X||6|/|X||X||9|/|9|/|7|/|8|/|X||X||X||X|
LEAVE|||||||||||36710||||||4||2||3610||24|||||||||
SCORE|||||||||20||40||69||89||108||125||143||163||193||223|||||
TYPE|||||||||||m-split-1|m-split-2||||||||||||||||||||
BOARD|||||||||pocket||||pocket||pocket||h-pocket||light||high||light||pocket||pocket||brooklyn||pocket|
LANE|||||||||21||22||21||22||21||22||21||22||21||22||22||22|
BALL|||||||||RPH||RPH|RPH|RPH||RPH||RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH||RPH||RPH|
COUNT|BowlerMaxx|Fa-24|12|11/6/24|3|22|RPH|RPH|X||X||9|/|X||9|/|X||X||9|/|X||9|/|9|||
LEAVE|||||||||||||4||||9||||||10||||7||2|||
SCORE|||||||||29||49||69||89||109||138||158||178||198||217|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||pocket||high||pocket||pocket||pocket||light||pocket||pocket||pocket||light|||
LANE|||||||||22||21||22||21||22||21||22||21||22||21||21|||
BALL|||||||||RPH||RPH||RPH|RPH|RPH||RPH|RPH|RPH||RPH||RPH|RPH|RPH||RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|13|11/13/24|1|12|RPH|RPH|X||7|/|9|/|7|1|8|1|X||X||9|/|X||9|/|X|||
LEAVE|||||||||||3610||2||2410|210|410|10|||||2||||3|||||
SCORE|||||||||20||39||56||64||73||102||122||142||162||182|||||
TYPE|||||||||||||||split-1|split-2|split-1|split-2||||||||||||||
BOARD|||||||||pocket||high||light||light||high||pocket||pocket||light||pocket||high||pocket|||
LANE|||||||||12||11||12||11||12||11||12||11||12||11||11|||
BALL|||||||||RPH||RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH||RPH|RPH|RPH||RPH|RPH|NUB|||
COUNT|BowlerMaxx|Fa-24|13|11/13/24|2|11|NUB|RPH|9|/|X||9|/|9|/|X||9|/|X||9|-|9|/|7|1||||
LEAVE|||||||||9||||4||2||||2||||10|10|4||3610|610||||
SCORE|||||||||20||40||59||79||99||119||138||147||164||172|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||pocket||h-pocket||light||pocket||light||pocket||pocket|right|h-pocket||high|chop||||
LANE|||||||||11||12||11||12||11||12||11||12||11||12|||||
BALL|||||||||NUB|RPH|NUB||NUB|RPH|NUB|RPH|NUB||NUB|RPH|NUB||NUB|RPH|NUB|RPH|RPH|RPH||||
COUNT|BowlerMaxx|Fa-24|13|11/13/24|3|12|RPH|RPH|X||X||9|/|X||9|/|9|/|8|1|6|3|7|2|7|2||||
LEAVE|||||||||||||9||||8||2||710|10|12410|10|4710|10|467|6||||
SCORE|||||||||29||49||69||89||108||126||135||144||153||162|||||
TYPE|||||||||||||||||||||||wash-1|wash-2|split-1|split-2|split-1|split-2||||
BOARD|||||||||pocket||pocket||pocket||pocket||light||light||pocket||right|right|high||nose|||||
LANE|||||||||12||11||12||11||12||11||12||11||12||11|||||
BALL|||||||||RPH||RPH||RPH|RPH|RPH||RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH||||
COUNT|BowlerMaxx|Fa-24|14|11/20/24|1|17|RPH|RPH|X||6|2|7|1|X||X||X||X||X||X||9|/|X|||
LEAVE|||||||||||46710|610|245|24|||||||||||||7|||||
SCORE|||||||||18||26||34||64||94||124||154||183||203||223|||||
TYPE|||||||||||split-1|split-2||||||||||||||||||||
BOARD|||||||||pocket||nose||light|right|pocket||pocket||pocket||pocket||pocket||pocket||pocket||pocket|||
LANE|||||||||17||18||17||18||17||18||17||18||17||18||18|||
BALL|||||||||RPH||RPH|RPH|RPH|RPH|RPH||RPH||RPH||RPH||RPH||RPH||RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|14|11/20/24|2|18|RPH|RPH|8|1|9|/|X||7|1|9|/|8|/|X||9|/|9|/|X||9|/||
LEAVE|||||||||310|10|10||||467|46|10||36||||10||10||||10|||
SCORE|||||||||9||29||47||55||73||93||113||132||152||172|||||
TYPE|||||||||m-spli1-1|m-split-2|||||split-1|split-2||||||||||||||||
BOARD|||||||||high|left|pocket||pocket||nose||pocket||high||pocket||pocket||pocket||pocket||pocket|||
LANE|||||||||18||17||18||17||18||17||18||17||18||17||17|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH||RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH|RPH|RPH|RPH|RPH||RPH|RPH||
COUNT|BowlerMaxx|Fa-24|14|11/20/24|3|17|RPH|RPH|9|/|X||6|/|X||X||X||X||X||6|/|9|/|8|||
LEAVE|||||||||10||||2458||||||||||||36910||7||610|||
SCORE|||||||||20||40||60||90||120||150||176||196||215||233|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||pocket||light||pocket||pocket||pocket||pocket||brooklyn||high||pocket||high|||
LANE|||||||||17||18||17||18||17||18||17||18||17||18||18|||
BALL|||||||||RPH|RPH|RPH||RPH|RPH|RPH||RPH||RPH||RPH||RPH||RPH|RPH|RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|16|12/4/24|1|14|RPH|RPH|9|/|X||X||8|/|X||X||X||9|/|9|/|7|/|X|||
LEAVE|||||||||7||||||610||||||||9||10||3610|||||
SCORE|||||||||20||48||68||88||118||147||167||186||203||223|||||
TYPE|||||||||||||||||||||||||||28|||||
BOARD|||||||||pocket||pocket||pocket||high||pocket||pocket||nose||h-pocket||pocket||high||pocket|||
LANE|||||||||14||13||14||13||14||13||14||13||14||13||14|||
BALL|||||||||RPH|RPH|RPH||RPH||RPH|RPH|RPH||RPH||RPH||RPH|RPH|RPH|RPH|RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|16|12/4/24|2|13|RPH|RPH|X||X||8|/|X||X||8|/|X||8|/|9|/|8|1||||
LEAVE|||||||||||||45||||||47||||610||4||410|||||
SCORE|||||||||28||48||68||96||116||136||156||175||193||202|||||
TYPE|||||||||||||m-split-1|m-split-2|||||||||||||split-1|split-2||||
BOARD|||||||||pocket||pocket||light||pocket||pocket||h-pocket||brooklyn||high||h-pocket||high|||||
LANE|||||||||13||14||13||14||13||14||13||14||13||14|||||
BALL|||||||||RPH||RPH||RPH|RPH|RPH||RPH||RPH|RPH|RPH||RPH|RPH|RPH|RPH|RPH|RPH||||
COUNT|BowlerMaxx|Fa-24|16|12/4/24|3|14|RPH|RPH|X||9|/|9|/|X||X||X||X||8|/|X||X||X||9|
LEAVE|||||||||||10||7||||||||||610||||||||10|
SCORE|||||||||20||39||59||89||119||147||167||187||217||246|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||pocket||pocket||pocket||pocket||pocket||pocket||high||pocket||pocket||pocket||pocket|
LANE|||||||||14||13||14||13||14||13||14||13||14||13||14||13|
BALL|||||||||RPH||RPH|RPH|RPH|RPH|RPH||RPH||RPH||RPH||RPH|RPH|RPH||RPH||RPH||RPH|
COUNT|BowlerMaxx|Fa-24|17|12/11/24|1|21|RPH|RPH|X||5|/|9|/|9|/|X||9|/|X||X||9|-|8|/|X|||
LEAVE|||||||||||346710||10||4||||4||||||10|10|610|||||
SCORE|||||||||20||39||58||78||98||118||147||166||175||195|||||
TYPE|||||||||||m-split-1|m-split-2||||||||||||||||||||
BOARD|||||||||pocket||nose||pocket||h-pocket||pocket||h-pocket||pocket||pocket||pocket||high||pocket|||
LANE|||||||||21||22||21||22||21||22||21||22||21||22||22|||
BALL|||||||||RPH||RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH|RPH|RPH||RPH||RPH|RPH|RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|17|12/11/24|2|22|RPH|RPH|8|/|8|1|X||X||X||7|/|X||X||9|/|9|/|9|||
LEAVE|||||||||610||49|9|||||||3610||||||4||10||10|||
SCORE|||||||||18||27||57||84||104||124||153||173||192||211|||||
TYPE|||||||||||split-1|split-2||||||||||||||||||||
BOARD|||||||||high||h-pocket||pocket||pocket||pocket||high||pocket||pocket||h-pocket||pocket||pocket|||
LANE|||||||||22||21||22||21||22||21||22||21||22||21||21|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH||RPH||RPH||RPH|RPH|RPH||RPH||RPH|RPH|RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|17|12/11/24|3|21|RPH|RPH|X||9|/|X||8|-|9|/|X||8|1|9|/|7|/|9|/|X|||
LEAVE|||||||||||3||||710||3||||610|10|10||245||2|||||
SCORE|||||||||20||40||58||66||86||105||114||131||150||170|||||
TYPE|||||||||||||||split-1|split-2||||||||||||||||
BOARD|||||||||pocket||high|RPH|pocket||pocket|RPH|high|RPH|pocket||high|RPH|pocket|RPH|light|RPH|light|RPH|pocket|||
